fold	seed_block	row	col	entries	fit_entries	fit_ok	fit_reasons	fit_mu_mev	fit_mu_err_mev	fit_sigma_mev	global_reference_mu_mev	raw_spatial_residual_mev	shrink_factor	regularized_spatial_residual_mev	full_energy_scale	support_pass	damping	pre_normalization_energy_scale	normalization_log_energy_shift	remaining_mean_log_mass_shift	applied_energy_scale	clipped
full_sample	17	0	17	1766	851	1	pass	136.22119442053534	0.3500836422603918	5.050382202856392	134.98724655472546	1.2339478658098813	0.8153277931671283	1.0060719903140583	0.9852576766094217	1	0.75	0.99	0.00034413002581994926	2.090616841321379e-13	0.99	1
full_sample	18	0	18	1624	837	1	pass	135.28153939629047	0.3412955504243682	4.43627109209762	134.98724655472546	0.2942928415650101	0.8023715415019763	0.23613220093951406	0.9965102988549142	1	0.75	0.9973815807890357	0.00034413002581994926	2.090616841321379e-13	0.9970384108908056	0
full_sample	19	0	19	1783	846	0	mu_error,window_stability	136.12435993569338	0.5379913734979509	6.317650035343412	134.98724655472546	nan	0.8167659184608337	nan	1.0	0	0.75	1.0	0.00034413002581994926	2.090616841321379e-13	1.0	0
full_sample	20	0	20	1582	825	1	pass	136.08831881665603	0.38736088196988455	5.543329354892719	134.98724655472546	1.1010722619305682	0.798183652875883	0.878857880108052	0.9871037174493802	1	0.75	0.9903121117443412	0.00034413002581994926	2.090616841321379e-13	0.99	1
full_sample	21	0	21	1605	814	0	mu_error,window_stability	139.40816025199388	0.6142521956702122	4.553564079339364	134.98724655472546	nan	0.800498753117207	nan	1.0	0	0.75	1.0	0.00034413002581994926	2.090616841321379e-13	1.0	0
full_sample	22	0	22	1606	831	1	pass	134.63224107526005	0.3557705190437055	4.685262659677475	134.98724655472546	-0.3550054794654045	0.8005982053838484	-0.2842167497614355	1.0042246875177203	1	0.75	1.0031668453281484	0.00034413002581994926	2.090616841321379e-13	1.002821684889205	0
full_sample	23	0	23	1590	815	1	pass	138.2551288385607	0.3542157372838791	4.822020232463886	134.98724655472546	3.2678822838352346	0.7989949748743719	2.611021523265338	0.9624058237874886	1	0.75	0.99	0.00034413002581994926	2.090616841321379e-13	0.99	1
full_sample	24	0	24	1504	785	1	pass	138.16083190449433	0.4044558163728057	5.223516798863412	134.98724655472546	3.173585349768871	0.7899159663865546	2.5068657384728894	0.9638645898096254	1	0.75	0.99	0.00034413002581994926	2.090616841321379e-13	0.99	1
full_sample	25	0	25	1441	717	1	pass	137.5378797226304	0.498804716446368	5.28906719860218	134.98724655472546	2.550633167904948	0.7827267789244976	1.9964488837322272	0.9710614709597482	1	0.75	0.99	0.00034413002581994926	2.090616841321379e-13	0.99	1
full_sample	26	0	26	1301	678	1	pass	135.2383722825854	0.41785809051197553	5.345127110329581	134.98724655472546	0.251125727859943	0.7648442092886537	0.19207205875707575	0.9971600580149164	1	0.75	0.9978692864959253	0.00034413002581994926	2.090616841321379e-13	0.997525948792393	0
full_sample	27	0	27	1315	712	1	pass	136.34326934222884	0.42278648323812623	4.99248726492187	134.98724655472546	1.3560227875033775	0.7667638483965015	1.039749251059441	0.9847698430199162	1	0.75	0.99	0.00034413002581994926	2.090616841321379e-13	0.99	1
full_sample	28	0	28	1244	666	1	pass	134.70663759602255	0.41750183852449996	4.80413799572449	134.98724655472546	-0.28060895870291347	0.7566909975669099	-0.21233427288711942	1.003153677993808	1	0.75	1.002364327310443	0.00034413002581994926	2.090616841321379e-13	1.0020194429945322	0
full_sample	29	0	29	1257	602	0	mu_error,significance	140.01879759204994	2.1882240084946774	7.075783216615166	134.98724655472546	nan	0.7585998792999397	nan	1.0	0	0.75	1.0	0.00034413002581994926	2.090616841321379e-13	1.0	0
full_sample	33	1	3	1220	638	1	pass	132.8575671636443	0.35649589621288336	5.106735176985484	134.98724655472546	-2.1296793910811687	0.7530864197530864	-1.6038326278512505	1.0241949815428433	1	0.75	1.01	0.00034413002581994926	2.090616841321379e-13	1.0096524884719267	1
full_sample	34	1	4	1644	871	1	pass	134.2953985461721	0.24019000993033823	4.125927213247636	134.98724655472546	-0.6918480085533645	0.8043052837573386	-0.5564570088364634	1.008296506382306	1	0.75	1.0062159489887201	0.00034413002581994926	2.090616841321379e-13	1.0058697394421807	0
full_sample	35	1	5	1918	1012	1	pass	134.37458708382883	0.22203244204915557	4.412037368368115	134.98724655472546	-0.6126594708966309	0.8274374460742019	-0.50693738791188	1.0075540152338487	1	0.75	1.005660178522357	0.00034413002581994926	2.090616841321379e-13	1.0053141602002176	0
full_sample	36	1	6	1910	1016	1	pass	134.96078702217417	0.22048564982390886	4.28999994817025	134.98724655472546	-0.026459532551285747	0.8268398268398268	-0.02187779531296787	1.0003242505083683	1	0.75	1.0002431780258834	0.00034413002581994926	2.090616841321379e-13	0.999899023535546	0
full_sample	37	1	7	1948	1056	1	pass	134.77505677999434	0.21351952373320957	4.712261824458	134.98724655472546	-0.21218977473111522	0.8296422487223168	-0.17604160186380427	1.0026135878656108	1	0.75	1.0019595512041741	0.00034413002581994926	2.090616841321379e-13	1.00161480615991	0
full_sample	38	1	8	1849	1039	1	pass	134.81426140061586	0.18654016528992812	4.315794481177347	134.98724655472546	-0.1729851541095968	0.8221431747443309	-0.14221856378330125	1.0021106421943344	1	0.75	1.0015825643741192	0.00034413002581994926	2.090616841321379e-13	1.0012379490400225	0
full_sample	39	1	9	1872	991	1	pass	135.17038590136085	0.19823559515539635	4.020739208591464	134.98724655472546	0.1831393466353859	0.823943661971831	0.15089650391788836	0.9977678525101967	1	0.75	0.9983254218399359	0.00034413002581994926	2.090616841321379e-13	0.9979819271935417	0
full_sample	40	1	10	1885	998	1	pass	135.20785791168825	0.1787864522487536	4.041521905487655	134.98724655472546	0.22061135696279166	0.824945295404814	0.18199230103932704	0.9973087944942247	1	0.75	0.9979809161155972	0.00034413002581994926	2.090616841321379e-13	0.9976375400035702	0
full_sample	41	1	11	1816	1024	1	pass	134.64634300954296	0.15843615975856984	3.9388412699260167	134.98724655472546	-0.3409035451824991	0.8194945848375451	-0.2793686092289794	1.0041523989525714	1	0.75	1.0031126855280874	0.00034413002581994926	2.090616841321379e-13	1.002767543723951	0
full_sample	42	1	12	1779	986	1	pass	134.71659565285847	0.1846597585748438	3.959494223230617	134.98724655472546	-0.27065090186698626	0.8164295548416705	-0.22096739532876022	1.003282216234106	1	0.75	1.0024606535908065	0.00034413002581994926	2.090616841321379e-13	1.0021157361318331	0
full_sample	43	1	13	1799	1023	1	pass	134.76452463951642	0.18106968813626748	3.939483199350836	134.98724655472546	-0.22272191520903561	0.8180991359708959	-0.18220860639429518	1.0027053315044578	1	0.75	1.0020283132613603	0.00034413002581994926	2.090616841321379e-13	1.0016835445580787	0
full_sample	44	1	14	1712	925	1	pass	134.94042628225415	0.187877803742552	3.928198929650123	134.98724655472546	-0.046820272471308044	0.8106060606060606	-0.0379527966244694	1.0005625984061097	1	0.75	1.0004219191380703	0.00034413002581994926	2.090616841321379e-13	1.0000777031481318	0
full_sample	45	1	15	1636	899	1	pass	135.22688026509343	0.17520080879387734	3.9005217842481845	134.98724655472546	0.23963371036796843	0.8035363457760314	0.19255439595382925	0.9971529415018169	1	0.75	0.9978639453101295	0.00034413002581994926	2.090616841321379e-13	0.9975206094443432	0
full_sample	46	1	16	1633	923	1	pass	134.9867039602776	0.20214375705946414	4.024954601325855	134.98724655472546	-0.0005425944478645306	0.8032464338416134	-0.00043583705526944344	1.000006457995923	1	0.75	1.0000048434930322	0.00034413002581994926	2.090616841321379e-13	0.999660771006653	0
full_sample	47	1	17	1707	941	1	pass	134.67991523298946	0.19893507320796774	4.460479238386991	134.98724655472546	-0.307331321736001	0.81015662078785	-0.24898650507990205	1.003699561972055	1	0.75	1.002773390319229	0.00034413002581994926	2.090616841321379e-13	1.0024283652566734	0
full_sample	48	1	18	1621	915	1	pass	135.05569255719803	0.18287678848237401	3.964907101302536	134.98724655472546	0.06844600247256949	0.802078179119248	0.05489904503119008	0.9991870358336884	1	0.75	0.999390214893887	0.00034413002581994926	2.090616841321379e-13	0.9990463538832739	0
full_sample	49	1	19	1504	896	1	pass	134.22974039592918	0.2312039251629628	4.8285265371660016	134.98724655472546	-0.757506158796275	0.7899159663865546	-0.5983662094693265	1.0089255292355601	1	0.75	1.0066867059630165	0.00034413002581994926	2.090616841321379e-13	1.0063403344427388	0
full_sample	50	1	20	1509	877	1	pass	135.39880869115183	0.22735277648182017	4.617511794355375	134.98724655472546	0.41156213642636885	0.7904662126767942	0.3253259632621219	0.9951968924781016	1	0.75	0.9963955022207746	0.00034413002581994926	2.090616841321379e-13	0.9960526716034059	0
full_sample	51	1	21	1165	667	1	pass	134.70859913594364	0.2345596571226691	3.7942336828368903	134.98724655472546	-0.27864741878181576	0.744408945686901	-0.20742763123374783	1.0030806341970244	1	0.75	1.0023095870715444	0.00034413002581994926	2.090616841321379e-13	1.0019647215901524	0
full_sample	52	1	22	1579	885	1	pass	135.3291057641934	0.22053722820476016	4.401884257225123	134.98724655472546	0.3418592094679411	0.797877716018191	0.2727618452500652	0.9959706013007192	1	0.75	0.9969764262841523	0.00034413002581994926	2.090616841321379e-13	0.9966333957877648	0
full_sample	53	1	23	1391	842	1	pass	134.33938683813938	0.21429169919702348	4.549216473027148	134.98724655472546	-0.6478597165860833	0.7766610831937465	-0.5031674292413411	1.0074975225322251	1	0.75	1.0056178883391047	0.00034413002581994926	2.090616841321379e-13	1.005271884567783	0
full_sample	54	1	24	1417	819	1	pass	134.44662132105327	0.1888871120639729	3.8619760802040193	134.98724655472546	-0.5406252336721877	0.7798569069895432	-0.4216103225720914	1.0062765543480492	1	0.75	1.004703732092033	0.00034413002581994926	2.090616841321379e-13	1.004358042855201	0
full_sample	55	1	25	1410	840	1	pass	135.1692943171459	0.20071042060369218	3.891267477464327	134.98724655472546	0.18204776242043863	0.7790055248618785	0.14181621271426434	0.9979019619430378	1	0.75	0.9984260584307614	0.00034413002581994926	2.090616841321379e-13	0.9980825291582529	0
full_sample	56	1	26	1363	811	1	pass	135.0912193969618	0.2055544877783064	4.098445682988265	134.98724655472546	0.10397284223634529	0.7731140102098696	0.08038286101425901	0.9988099994790093	1	0.75	0.999107366783895	0.00034413002581994926	2.090616841321379e-13	0.9987636030930628	0
full_sample	57	1	27	1405	827	1	pass	135.17965061319606	0.19087026199390383	4.073454325609783	134.98724655472546	0.1924040584706006	0.778393351800554	0.1497660399729606	0.9977845471839881	1	0.75	0.998337949816024	0.00034413002581994926	2.090616841321379e-13	0.9979944508591188	0
full_sample	58	1	28	1248	751	1	pass	134.33948710595502	0.25732531376907614	4.915706920785619	134.98724655472546	-0.6477594487704437	0.7572815533980582	-0.4905362815931515	1.0073082798405397	1	0.75	1.0054762177888024	0.00034413002581994926	2.090616841321379e-13	1.0051302627621832	0
