fold	run	calibration_excluded	damping	events	support_mode	support_runs	support_run_count	support_events	support_two_sided	support_shrink_alpha	fit_entries	fit_ok	fit_reasons	fit_mu_mev	fit_mu_residual_mev	fit_mu_err_mev	fit_sigma_mev	group_full_energy_scale	period_full_energy_scale	full_energy_scale	applied_energy_scale	clipped
full_sample	4404	0	1.0	2618	run_local	4404	1	2618	0	1.0	1522	1	pass	135.35807390487705	0.3814739048770548	0.15626532182787942	4.315227571655555	nan	0.9991710497327776	0.9971817425154473	0.9971817425154473	0
full_sample	4405	0	1.0	414	chronological_group_one_sided_shrunk	4405,4406,4407	3	32880	0	0.4806073041784185	17195	1	pass	134.7926210573832	-0.1839789426167897	0.050218520996816896	4.317282982196567	1.0013649036658947	1.0010846716732233	1.0012193434262937	1.0012193434262937	0
full_sample	4406	0	1.0	356	chronological_group_two_sided	4406,4405,4407	3	32880	1	1.0	17195	1	pass	134.7926210573832	-0.1839789426167897	0.050218520996816896	4.317282982196567	1.0013649036658947	1.0010846716732233	1.0013649036658947	1.0013649036658947	0
full_sample	4407	0	1.0	32110	run_local	4407	1	32110	0	1.0	16776	1	pass	134.79283503765515	-0.18376496234483852	0.05074456413960225	4.297106773187312	nan	1.0010846716732233	1.0013633140240243	1.0013633140240243	0
full_sample	4408	0	1.0	33830	run_local	4408	1	33830	0	1.0	17641	1	pass	134.83842823660117	-0.13817176339881598	0.048458336925254544	4.2998968373360755	nan	1.0010846716732233	1.001024720958304	1.001024720958304	0
full_sample	4409	0	1.0	16575	run_local	4409	1	16575	0	1.0	8742	1	pass	134.81737810881603	-0.1592218911839609	0.070112294086915	4.249192444458875	nan	1.0010846716732233	1.0011810190453003	1.0011810190453003	0
full_sample	4410	0	1.0	33535	run_local	4410	1	33535	0	1.0	17482	1	pass	134.8493643137651	-0.1272356862348829	0.049203823091072935	4.3438247479051295	nan	1.0010846716732233	1.0009435393847228	1.0009435393847228	0
full_sample	4411	0	1.0	27771	run_local	4411	1	27771	0	1.0	14505	1	pass	134.84954862193146	-0.12705137806852917	0.05336954735266198	4.261341716215845	nan	1.0010846716732233	1.000942171326244	1.000942171326244	0
full_sample	4414	0	1.0	33710	run_local	4414	1	33710	0	1.0	17102	1	pass	138.38149436369952	3.404894363699526	0.061271258563769464	4.552888049447356	nan	0.9852201793011997	0.9753948721297181	0.9753948721297181	0
full_sample	4415	0	1.0	33112	run_local	4415	1	33112	0	1.0	16976	1	pass	137.09382526564036	2.1172252656403714	0.056287444239780736	4.495512053084921	nan	0.9852201793011997	0.9845563776374471	0.9845563776374471	0
full_sample	4417	0	1.0	33428	run_local	4417	1	33428	0	1.0	17416	1	pass	136.33954933804046	1.3629493380404654	0.05160068654511	4.456954753559974	nan	0.9852201793011997	0.9900032723838542	0.9900032723838542	0
full_sample	4418	0	1.0	8988	run_local	4418	1	8988	0	1.0	4955	1	pass	136.3242517912015	1.347651791201514	0.09173017968141715	4.42471357287812	nan	0.9852201793011997	0.9901143650268067	0.9901143650268067	0
full_sample	4419	0	1.0	9783	run_local	4419	1	9783	0	1.0	5591	1	pass	136.17711370381656	1.2005137038165685	0.080701057827631	4.117980336324643	nan	0.9852201793011997	0.991184174262735	0.991184174262735	0
full_sample	4420	0	1.0	8455	run_local	4420	1	8455	0	1.0	5046	1	pass	136.55782077431334	1.5812207743133513	0.07678182805329832	3.8459547210496403	nan	0.9852201793011997	0.9884208698897838	0.9884208698897838	0
full_sample	4422	0	1.0	2415	run_local	4422	1	2415	0	1.0	1223	1	pass	136.4307014495499	1.4541014495499098	0.19300495645915594	4.307118797147515	nan	0.9852201793011997	0.9893418311706943	0.9893418311706943	0
full_sample	4483	0	1.0	3467	chronological_group_one_sided_shrunk	4483,4484	2	27741	0	0.47495888620765053	15564	1	pass	135.0993863867784	0.12278638677841514	0.05740355919461798	4.567706811940525	0.9990911403074261	1.0009808181078743	1.0000828536126793	1.0000828536126793	0
full_sample	4484	0	1.0	24274	run_local	4484	1	24274	0	1.0	13807	1	pass	134.81062400334199	-0.16597599665800544	0.058199703759225466	4.4853680019094835	nan	1.0009808181078743	1.0012311789065964	1.0012311789065964	0
full_sample	4485	0	1.0	22498	run_local	4485	1	22498	0	1.0	12822	1	pass	134.92675917611263	-0.049840823887365104	0.059315809441876984	4.416861624116729	nan	1.0009808181078743	1.0003693916921426	1.0003693916921426	0
full_sample	4487	0	1.0	9956	run_local	4487	1	9956	0	1.0	5641	1	pass	135.0219562665288	0.045356266528813194	0.088176959683405	4.371565879289027	nan	1.0009808181078743	0.9996640822886665	0.9996640822886665	0
full_sample	4488	0	1.0	17307	run_local	4488	1	17307	0	1.0	9970	1	pass	135.07285906935925	0.0962590693592631	0.06497640414744436	4.424830617588602	nan	1.0009808181078743	0.9992873544691178	0.9992873544691178	0
full_sample	4489	0	1.0	23824	run_local	4489	1	23824	0	1.0	13567	1	pass	134.9936985724497	0.017098572449697258	0.05898316606814069	4.428213015075904	nan	1.0009808181078743	0.9998733379955471	0.9998733379955471	0
full_sample	4490	0	1.0	5171	run_local	4490	1	5171	0	1.0	3084	1	pass	134.85932087250887	-0.11727912749111624	0.11142522908557481	4.200225494091949	nan	1.0009808181078743	1.0008696405019122	1.0008696405019122	0
full_sample	4491	0	1.0	4861	run_local	4491	1	4861	0	1.0	2984	1	pass	134.85270752104879	-0.12389247895120548	0.11116636894628597	4.147133896003284	nan	1.0009808181078743	1.0009187244455724	1.0009187244455724	0
full_sample	4492	0	1.0	3831	run_local	4492	1	3831	0	1.0	2364	1	pass	134.9678982864273	-0.008701713572691006	0.11354365117131586	3.9023571220675506	nan	1.0009808181078743	1.0000644724685142	1.0000644724685142	0
full_sample	4493	0	1.0	2502	run_local	4493	1	2502	0	1.0	1425	1	pass	134.91106962988644	-0.06553037011354945	0.1778723879364016	4.3571208764445375	nan	1.0009808181078743	1.0004857301205403	1.0004857301205403	0
full_sample	4494	0	1.0	385	chronological_group_two_sided	4494,4493,4495	3	3179	1	1.0	1804	1	pass	134.73895483438235	-0.2376451656176357	0.1602848431723608	4.492950924209532	1.0017637450573202	1.0009808181078743	1.0017637450573202	1.0017637450573202	0
full_sample	4495	0	1.0	292	chronological_group_two_sided	4495,4494,4496	3	30924	1	1.0	16281	1	pass	134.84807469058546	-0.12852530941452756	0.05012516073224722	4.2250566607468425	1.0009531119351125	1.0009808181078743	1.0009531119351125	1.0009531119351125	0
full_sample	4496	0	1.0	30247	run_local	4496	1	30247	0	1.0	15902	1	pass	134.86869837842897	-0.1079016215710169	0.05056633146039466	4.210133162473155	nan	1.0009808181078743	1.000800049402629	1.000800049402629	0
full_sample	4498	0	1.0	14877	run_local	4498	1	14877	0	1.0	7795	1	pass	134.92624863996886	-0.05035136003112939	0.071818121321686	4.1181192024794315	nan	1.0009808181078743	1.0003731769061888	1.0003731769061888	0
full_sample	4499	0	1.0	27564	run_local	4499	1	27564	0	1.0	14430	1	pass	134.90541314385666	-0.07118685614332776	0.05341943956601079	4.254002875621252	nan	1.0009808181078743	1.0005276797608367	1.0005276797608367	0
full_sample	4500	0	1.0	20404	run_local	4500	1	20404	0	1.0	10631	1	pass	134.78479189457144	-0.19180810542854942	0.0637505331662359	4.373981697693471	nan	1.0009808181078743	1.001423069344341	1.001423069344341	0
full_sample	4501	0	1.0	29291	run_local	4501	1	29291	0	1.0	15512	1	pass	134.69372037396448	-0.2828796260355091	0.05105426728388261	4.189445123783517	nan	1.0009808181078743	1.0021001693712974	1.0021001693712974	0
full_sample	4502	0	1.0	31204	run_local	4502	1	31204	0	1.0	16361	1	pass	134.75166701221795	-0.22493298778204007	0.051291932600058196	4.238825629709305	nan	1.0009808181078743	1.00166924085445	1.00166924085445	0
full_sample	4503	0	1.0	28737	run_local	4503	1	28737	0	1.0	15019	1	pass	134.76512974755713	-0.2114702524428651	0.0531600317121431	4.256800894349353	nan	1.0009808181078743	1.0015691763354437	1.0015691763354437	0
full_sample	4504	0	1.0	30293	run_local	4504	1	30293	0	1.0	15747	1	pass	134.82059940311572	-0.15600059688426882	0.05153579486954821	4.23222112519902	nan	1.0009808181078743	1.0011570976362285	1.0011570976362285	0
